city,zone,latitude,longitude,year,week,month,temperature,humidity,rainfall,sanitation_score,population_density,dengue_cases,risk_score
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,1,1,33.2,49.3,6.0,76.7,1826,48,81.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,2,1,34.2,46.0,12.1,67.8,2735,39,84.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,3,1,35.3,47.4,8.0,80.5,7284,50,85.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,4,1,36.1,40.0,0.3,80.5,1881,40,65.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,5,2,35.0,41.8,2.0,64.7,2410,34,72.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,6,2,33.5,40.0,0.3,92.5,7987,43,58.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,7,2,34.8,40.2,3.1,74.8,7421,35,71.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,8,2,34.7,40.0,1.7,70.5,3932,37,66.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,9,3,33.0,47.6,0.4,59.3,12545,24,60.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,10,3,32.6,47.2,7.5,89.6,10766,35,69.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,11,3,32.6,40.0,3.8,83.8,10711,31,60.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,12,3,34.5,43.3,21.3,90.0,11313,35,75.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,13,3,27.6,44.6,9.0,74.0,14699,26,60.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,14,4,21.9,47.4,28.9,79.9,12307,28,62.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,15,4,26.1,46.5,0.8,76.8,12458,21,44.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,16,4,26.2,51.0,8.0,79.7,8304,24,56.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,17,4,23.0,47.6,9.3,71.0,11097,21,51.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,18,5,20.8,53.1,0.5,86.6,6826,20,32.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,19,5,16.5,65.6,1.9,76.2,6119,22,38.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,20,5,17.4,64.3,9.4,73.8,6444,13,46.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,21,5,17.3,60.8,4.2,76.6,14392,17,38.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,22,6,15.1,69.1,78.7,77.5,4246,17,58.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,23,6,15.0,64.3,2.9,85.0,12680,17,31.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,24,6,17.6,68.9,18.8,89.1,13425,19,48.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,25,6,18.3,77.0,54.4,64.1,11991,17,65.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,26,6,15.0,73.5,84.0,100.0,14259,31,59.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,27,7,18.8,77.7,166.9,83.2,9740,27,76.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,28,7,15.2,77.0,56.6,75.7,2286,25,65.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,29,7,15.0,81.2,64.1,70.7,13382,20,68.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,30,7,17.1,83.7,15.2,64.1,13524,24,64.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,31,8,15.2,80.2,61.5,72.2,8629,22,67.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,32,8,15.0,82.6,116.5,75.5,10302,30,73.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,33,8,17.3,75.0,10.6,75.2,3159,27,56.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,34,8,15.0,85.0,117.8,74.4,2522,28,76.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,35,9,15.2,83.8,89.2,93.2,14317,38,73.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,36,9,15.6,80.5,69.2,82.2,14145,35,74.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,37,9,17.6,78.3,111.5,77.9,12445,44,84.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,38,9,20.4,69.8,94.7,74.5,8672,44,86.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,39,9,20.0,86.6,70.4,80.4,2593,49,93.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,40,10,26.0,68.7,15.5,63.1,8464,40,85.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,41,10,24.9,71.6,64.5,89.7,6085,49,93.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,42,10,25.6,71.9,68.2,72.5,12214,46,98.6
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,43,10,28.5,59.2,122.5,68.3,11558,44,100.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,44,11,26.0,66.5,1.5,67.2,12636,45,72.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,45,11,28.4,66.8,16.5,57.8,13558,46,93.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,46,11,27.8,72.9,3.1,71.6,8625,51,82.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,47,11,25.3,57.5,5.6,75.4,8709,44,74.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,48,12,32.6,55.1,7.0,75.3,4796,46,84.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,49,12,32.7,60.4,2.2,60.2,4666,41,82.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,50,12,30.3,54.2,5.0,64.3,3354,40,79.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,51,12,35.4,51.7,4.9,69.2,11107,49,85.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2021,52,12,34.7,43.3,1.5,68.7,5227,46,74.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,1,1,35.9,54.7,8.5,82.1,6954,50,88.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,2,1,35.7,40.0,1.0,58.3,7423,38,73.6
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,3,1,34.1,44.8,2.2,76.8,4004,41,73.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,4,1,34.8,40.0,6.9,69.3,12462,42,80.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,5,2,34.0,40.0,12.9,69.1,11898,39,82.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,6,2,36.6,40.0,37.3,88.6,6412,43,88.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,7,2,32.7,40.0,7.5,66.2,13923,32,74.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,8,2,34.2,40.0,6.0,73.9,6320,34,72.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,9,3,30.0,40.4,7.0,87.7,8426,38,65.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,10,3,31.7,40.0,9.2,82.2,8987,34,68.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,11,3,29.4,40.0,2.9,58.4,1495,21,57.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,12,3,32.7,40.0,5.2,67.8,2070,32,65.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,13,3,31.3,46.0,2.5,79.7,8787,29,58.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,14,4,25.6,42.7,2.2,65.6,2849,16,46.6
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,15,4,27.1,46.9,4.2,68.7,6758,22,52.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,16,4,26.0,57.8,5.8,64.5,8842,16,56.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,17,4,23.2,52.0,3.2,79.3,8556,22,42.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,18,5,23.6,54.9,14.1,77.3,14857,16,51.9
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,19,5,20.6,59.7,0.7,66.2,3798,10,33.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,20,5,19.4,54.7,1.9,65.7,5624,6,31.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,21,5,17.7,66.9,8.1,76.9,13581,14,41.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,22,6,18.8,76.2,23.0,72.1,6711,14,53.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,23,6,15.0,67.9,44.4,75.7,10903,11,48.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,24,6,15.0,63.1,84.2,81.6,10415,16,51.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,25,6,16.4,73.1,66.6,78.7,3087,21,58.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,26,6,22.0,89.1,54.4,91.1,9322,32,73.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,27,7,16.6,76.1,22.1,80.3,2686,30,58.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,28,7,15.0,83.1,29.7,69.4,7646,31,66.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,29,7,15.0,82.3,27.9,86.3,14394,28,63.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,30,7,16.1,75.1,142.5,62.1,12702,21,78.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,31,8,15.9,82.0,7.0,60.9,14054,24,58.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,32,8,16.2,85.1,54.0,59.9,2752,28,75.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,33,8,18.0,78.0,44.7,88.8,6339,37,69.8
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,34,8,18.1,80.9,178.7,54.7,10111,24,85.6
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,35,8,18.4,78.9,7.6,55.2,11640,23,62.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,36,9,19.5,79.0,39.0,77.2,2162,39,75.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,37,9,21.9,78.2,17.1,69.3,13983,33,74.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,38,9,20.9,75.5,35.2,77.3,5949,43,77.6
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,39,9,19.4,58.5,21.3,62.2,9728,32,67.6
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,40,10,23.6,69.8,14.5,74.9,8552,48,78.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,41,10,23.8,61.0,11.0,63.1,7566,37,74.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,42,10,25.8,78.1,49.0,83.5,10675,56,96.4
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,43,10,23.7,63.1,60.1,77.4,7773,43,88.3
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,44,11,32.3,68.9,3.8,75.2,4908,53,88.1
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,45,11,27.4,59.8,0.3,70.4,11172,52,69.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,46,11,31.2,47.4,10.3,75.8,4992,45,85.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,47,11,31.3,65.9,7.3,76.5,9977,50,90.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,48,11,32.9,60.7,2.7,85.6,3605,52,83.7
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,49,12,29.0,45.8,9.1,85.8,8903,46,78.0
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,50,12,33.8,55.4,3.4,75.3,7288,50,84.5
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,51,12,32.8,59.7,1.3,65.8,2082,49,82.2
Kanyakumari,Thovalai,8.231171776027947,77.50597006674505,2022,52,12,33.7,50.8,2.6,74.0,6582,43,79.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,1,1,36.4,50.4,5.3,60.0,10044,28,56.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,2,1,36.1,40.9,1.4,74.2,14436,35,61.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,3,1,34.3,48.5,8.1,77.6,8373,41,74.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,4,1,38.3,45.0,1.5,75.8,7303,37,70.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,5,1,34.7,40.0,0.5,88.7,6821,45,59.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,6,2,31.2,40.0,1.8,94.7,4698,38,58.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,7,2,32.7,40.0,3.4,86.7,4044,37,66.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,8,2,32.2,45.2,3.0,68.0,7959,28,67.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,9,2,33.0,40.0,1.9,90.5,10905,38,60.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,10,3,30.7,46.0,1.4,71.4,1121,31,59.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,11,3,30.0,43.8,12.1,62.1,10468,22,68.5
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,12,3,31.8,44.1,2.5,78.0,9161,23,55.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,13,3,32.0,41.9,6.2,61.0,14874,21,62.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,14,4,28.4,54.7,9.9,61.7,12975,18,62.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,15,4,24.2,50.6,16.5,85.2,4878,25,54.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,16,4,23.7,52.2,3.1,62.9,12667,15,45.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,17,4,25.7,55.6,1.6,77.6,9220,19,43.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,18,4,26.0,50.6,29.2,80.0,5411,18,58.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,19,5,24.3,52.7,0.9,85.7,7731,19,35.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,20,5,19.0,58.4,3.7,60.0,9948,7,38.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,21,5,19.7,66.5,2.1,70.6,10442,16,38.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,22,5,18.3,56.7,5.4,84.5,7012,12,34.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,23,6,18.2,70.8,43.6,57.6,1548,10,57.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,24,6,15.0,58.9,31.1,77.6,1620,12,41.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,25,6,18.3,58.9,47.4,63.0,10308,7,51.5
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,26,6,15.1,78.2,142.6,57.0,8917,2,61.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,27,7,16.3,71.5,63.1,68.4,12548,11,53.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,28,7,16.0,82.6,87.6,69.1,7038,16,61.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,29,7,15.0,81.0,32.0,73.2,2854,21,53.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,30,7,15.5,79.6,6.0,49.4,10507,15,46.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,31,7,16.8,80.2,75.0,61.4,8889,25,68.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,32,8,15.0,76.9,156.5,68.5,12313,24,71.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,33,8,16.4,93.2,15.4,80.2,2311,30,63.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,34,8,17.7,89.4,26.5,80.8,3327,39,71.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,35,8,17.0,74.2,62.8,78.1,12963,35,73.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,36,9,17.8,84.2,61.2,59.1,12981,31,82.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,37,9,20.5,86.7,43.9,90.5,9624,47,84.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,38,9,21.2,79.2,113.0,75.6,13297,42,93.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,39,9,21.5,81.2,142.2,81.6,13761,40,94.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,40,9,21.1,71.1,9.6,85.0,5578,44,71.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,41,10,23.9,73.2,34.7,63.8,8617,37,89.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,42,10,23.9,68.6,9.1,80.4,9469,45,75.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,43,10,26.9,57.2,47.4,70.9,2281,37,87.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,44,10,26.1,69.1,30.1,76.7,9574,48,89.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,45,11,25.4,65.0,5.5,63.5,10995,40,75.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,46,11,30.5,66.0,10.6,73.3,2449,47,87.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,47,11,30.4,56.8,0.9,90.0,5017,52,68.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,48,11,31.9,59.8,0.9,74.9,8740,46,75.5
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,49,12,33.7,59.6,4.4,73.9,11332,48,86.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,50,12,37.6,56.3,0.0,93.9,13151,59,77.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,51,12,35.4,40.1,2.2,67.8,11874,38,77.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,52,12,30.3,44.4,1.5,60.7,11956,42,71.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2020,53,12,36.0,41.4,6.4,76.4,2279,48,83.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,1,1,36.1,42.9,1.6,64.2,12207,42,77.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,2,1,37.0,45.5,3.9,77.1,11382,45,80.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,3,1,35.5,45.6,3.9,60.9,9834,40,81.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,4,1,34.6,40.0,2.1,50.7,14076,28,72.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,5,2,31.9,41.1,1.0,71.2,10496,28,58.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,6,2,36.1,40.0,1.9,77.5,6119,36,65.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,7,2,36.8,40.0,10.3,69.2,11044,33,76.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,8,2,32.3,40.0,3.6,92.9,1864,38,59.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,9,3,32.1,51.0,5.5,88.9,6628,36,67.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,10,3,33.8,48.0,0.1,71.6,9765,33,59.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,11,3,31.5,40.0,3.3,90.5,13755,32,58.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,12,3,28.9,44.8,4.7,82.0,1176,23,58.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,13,3,28.9,41.0,7.5,71.0,8681,18,58.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,14,4,27.3,45.3,12.3,74.0,8438,16,57.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,15,4,23.7,50.1,2.0,72.4,9399,19,41.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,16,4,23.1,52.5,5.5,65.7,8687,11,44.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,17,4,23.6,55.1,7.5,79.0,10403,20,46.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,18,5,25.2,56.9,0.6,68.9,13022,13,37.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,19,5,24.0,63.9,13.4,63.3,6431,10,54.5
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,20,5,20.5,58.6,1.4,84.0,7897,19,31.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,21,5,18.6,70.0,0.9,88.7,6782,23,33.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,22,6,18.2,69.1,27.7,71.7,14078,21,56.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,23,6,18.3,62.2,64.1,69.2,5827,14,59.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,24,6,18.7,78.6,35.5,71.1,5738,15,62.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,25,6,15.0,73.1,10.7,67.9,3744,15,47.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,26,6,15.0,82.1,30.7,52.9,1578,14,59.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,27,7,17.2,70.3,24.7,85.7,12387,23,51.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,28,7,15.0,72.4,26.6,93.6,10791,23,49.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,29,7,16.2,82.6,83.2,78.5,13278,27,68.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,30,7,15.0,82.4,36.0,63.6,5981,22,64.5
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,31,8,17.9,73.1,29.8,73.6,12910,28,64.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,32,8,18.1,75.7,49.9,75.8,13861,27,69.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,33,8,18.0,87.1,71.7,77.2,10235,26,76.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,34,8,17.4,83.3,52.0,84.4,5267,34,72.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,35,9,20.3,81.7,37.3,73.8,2006,30,76.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,36,9,19.0,78.8,47.1,93.1,11310,43,74.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,37,9,20.7,75.1,3.7,63.0,8752,30,63.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,38,9,20.2,69.9,17.6,61.5,10472,28,70.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,39,9,20.9,82.6,25.2,69.7,3770,37,79.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,40,10,22.3,70.8,18.2,64.6,10385,39,77.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,41,10,22.8,76.2,69.4,52.6,1845,32,89.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,42,10,26.2,70.3,78.6,74.0,11753,43,91.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,43,10,21.5,65.5,32.1,64.3,5780,34,78.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,44,11,26.7,62.3,2.5,76.2,14252,43,67.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,45,11,30.4,58.7,4.6,74.0,13081,44,75.5
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,46,11,30.3,67.2,0.5,57.5,11228,41,73.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,47,11,32.0,55.9,2.3,67.3,1447,47,76.3
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,48,12,29.5,48.7,1.9,63.5,5699,37,68.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,49,12,34.5,55.3,3.2,72.4,8942,49,82.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,50,12,31.7,48.0,2.6,96.0,2351,52,71.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,51,12,36.0,41.2,1.6,62.3,3077,37,75.4
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2021,52,12,33.9,47.1,3.0,67.7,9283,40,76.5
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,1,1,33.0,40.0,7.0,72.8,2259,40,77.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,2,1,34.5,43.5,0.9,76.5,14950,41,68.1
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,3,1,35.7,40.5,13.9,78.9,13841,38,80.6
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,4,1,35.6,40.0,6.6,85.8,5552,47,76.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,5,2,36.5,43.1,4.1,73.2,5129,41,78.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,6,2,35.3,40.0,1.3,84.6,3171,37,65.7
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,7,2,34.4,47.4,1.7,61.0,11089,27,70.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,8,2,30.6,50.0,7.6,70.5,5603,33,72.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,9,3,34.3,44.8,2.3,74.3,5509,31,65.0
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,10,3,31.3,50.7,18.8,70.2,5209,34,77.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,11,3,31.0,42.8,0.9,84.5,1232,31,51.8
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,12,3,31.9,47.2,0.3,87.1,13147,31,51.9
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,13,3,26.9,49.0,4.6,70.0,2827,22,57.2
Kanyakumari,Vilavancode,8.313338680527695,77.20669942995275,2022,14,4,25.9,40.0,0.2,78.6,10893,18,36.8
